LONG;0.5000000;1.0000000;-1.2998031;BAD; 1.0398144;-1.2998031; 30;  0.8214233; 426279600 07_00_00 PC.gif; True; 0.20; 5; 0.87;0.85;0.84;0.50;0.51;0.57;0.30;0.35;0.25;0.03;0.12;0.03;-0.60;-0.51;-0.66;-0.84;-0.80;-0.57;-0.47;-0.65;-0.56
LONG;0.5000000;1.0000000;-1.0841258;BAD; 0.0217356;-1.0841258; 250; - 0.5770018; 426294600 11_10_00 PC.gif; True; 0.20; 4; -0.25;-0.04;-0.20;-0.27;-0.62;-0.82;-0.62;-0.56;-0.43;-0.47;-0.63;-0.80;-0.59;-0.66;-0.44;-0.45;-0.31;-0.52;-0.59;-0.84;-0.77
LONG;0.5000000;1.0000000;-0.4092791;BAD; 0.5946825;-0.4092791; 150;  0.8855773; 426304200 01_50_00 PC.gif; True; 0.20; 23; 0.42;0.55;0.29;0.21;-0.02;0.24;0.30;-0.07;-0.22;-0.08;-0.26;-0.17;-0.03;-0.01;0.15;0.31;0.41;0.24;0.18;0.38;0.53
LONG;0.5000000;1.0000000;-0.1695143;BAD; 0.6726154;-0.1695143; 60;  0.7471370; 426307800 02_50_00 PC.gif; True; 0.20; 11; 0.05;0.06;0.23;0.39;0.49;0.32;0.25;0.46;0.61;0.44;0.28;0.28;0.49;0.46;0.26;0.42;0.38;0.06;0.14;-0.14;-0.05
LONG;0.5000000;1.0000000;-0.1618959;BAD; 0.8029231;-0.1618959; 90;  0.4522005; 426314700 04_45_00 PC.gif; True; 0.20; 23; 0.14;0.16;-0.00;0.06;0.20;0.27;0.04;0.33;0.18;0.14;-0.04;-0.00;0.25;0.05;0.13;0.13;0.25;0.29;0.58;0.59;0.70
LONG;0.5000000;1.0000000;-0.1868282;BAD; 0.6490084;-0.1868282; 55; - 0.7285967; 426319500 06_05_00 PC.gif; True; 0.20; 21; -0.00;0.03;0.33;0.34;0.45;0.37;0.24;0.36;0.21;0.16;0.10;0.07;0.21;0.19;0.29;0.49;0.29;0.36;0.54;0.49;0.45
LONG;0.5000000;1.0000000;-0.8716744;BAD; 0.2936937;-0.8716744; 175; - 0.1374062; 426330600 09_10_00 PC.gif; True; 0.20; 18; -0.64;-0.22;-0.42;-0.26;-0.23;-0.24;-0.29;-0.15;-0.13;-0.22;-0.27;-0.24;-0.37;-0.27;0.07;0.14;-0.06;-0.05;0.15;0.11;0.11
LONG;0.5000000;1.0000000;-0.1257824;BAD; 0.5884052;-0.1257824; 160;  0.6748024; 426344700 01_05_00 PC.gif; True; 0.20; 8; 0.24;0.11;0.36;0.39;0.47;0.39;0.41;0.29;0.34;0.28;0.15;0.25;0.36;0.29;0.22;0.34;0.30;0.26;0.18;0.11;-0.12
LONG;0.5000000;1.0000000;2.7989453;OK; 2.7989453;1.0637012; 130;  0.8288293; 426352500 03_15_00 PC.gif; True; 0.20; 20; 1.52;1.28;1.35;1.44;1.70;2.25;1.88;1.92;1.95;1.84;1.82;1.89;2.12;2.17;2.39;2.32;2.28;2.15;2.34;2.33;2.44
LONG;0.5000000;1.0000000;-1.2769206;BAD; 0.1431746;-1.2769206; 145; - 0.7746670; 426361200 05_40_00 PC.gif; True; 0.20; 19; -0.67;-0.77;-1.08;-1.05;-1.04;-0.99;-0.94;-0.67;-0.56;-0.20;-0.18;-0.30;-0.39;-0.15;-0.21;-0.24;0.01;-0.10;-0.03;-0.15;-0.23
